text_id,paper_discipline,level_cat,student_gender,speaker_status,paper_type,the,of,and,to,in,a,is,that,for,this,be,as,are,with,it,on,not,by,was,from,an,have,their,or,which,i,they,his,can,will,we,were,at,these,more,but,he,would,has,one,also,all,there,her,between,when,if,may,only,about
NRE.G1.18.2,Natural Resources,G1,M,NS,Report,81388.73,41548.09,40409.79,16505.41,33579.97,11383.04,23904.38,6829.82,5122.37,7968.13,3414.91,10244.74,3414.91,5122.37,6260.67,6260.67,1138.3,3984.06,5122.37,4553.22,3414.91,2276.61,1138.3,1138.3,1707.46,2276.61,0,0,0,569.15,0,1707.46,2276.61,1138.3,2845.76,3984.06,0,0,6829.82,1707.46,3414.91,1707.46,569.15,0,3414.91,0,0,1138.3,3414.91,3414.91
NRE.G1.19.1,Natural Resources,G1,M,NS,Report,88328.08,34700.32,25236.59,47318.61,15772.87,12618.3,12618.3,3154.57,6309.15,18927.44,15772.87,3154.57,12618.3,3154.57,6309.15,6309.15,9463.72,3154.57,0,0,0,15772.87,3154.57,6309.15,3154.57,0,6309.15,0,3154.57,9463.72,0,0,0,3154.57,0,6309.15,3154.57,0,6309.15,0,6309.15,0,0,0,0,0,3154.57,0,6309.15,0
NRE.G1.20.1,Natural Resources,G1,M,NS,ResearchPaper,71700.99,33562.17,22120.52,37376.05,13729.98,20594.97,7627.77,14492.75,11441.65,9916.09,11441.65,9153.32,5339.44,6864.99,6102.21,1525.55,3051.11,4576.66,14492.75,3813.88,2288.33,1525.55,0,3051.11,3051.11,8390.54,762.78,0,1525.55,0,0,9153.32,2288.33,4576.66,4576.66,762.78,0,6102.21,2288.33,0,762.78,2288.33,762.78,0,3051.11,762.78,1525.55,762.78,762.78,0
NRE.G1.21.1,Natural Resources,G1,F,NS,ResearchPaper,73498.96,22774.33,20186.34,29503.11,16045.55,13975.16,16045.55,13457.56,12939.96,8799.17,10869.57,3623.19,8799.17,1035.2,7246.38,5693.58,4658.39,4658.39,4140.79,4658.39,2587.99,5175.98,8799.17,5175.98,517.6,1035.2,4658.39,0,1035.2,1035.2,0,517.6,2587.99,2587.99,3623.19,517.6,0,3105.59,4658.39,1552.8,5693.58,0,2587.99,517.6,1035.2,0,2587.99,2587.99,3623.19,1035.2
NRE.G1.22.1,Natural Resources,G1,F,NS,Report,74887.02,37443.51,30987.73,34215.62,36152.36,15493.87,16139.44,7746.93,5164.62,7746.93,5164.62,5164.62,8392.51,3873.47,7101.36,4519.04,2582.31,5810.2,0,5810.2,2582.31,2582.31,7746.93,1291.16,7101.36,645.58,1291.16,0,5810.2,7746.93,3873.47,0,2582.31,4519.04,5164.62,1936.73,0,1291.16,1291.16,1936.73,3873.47,1936.73,3873.47,0,645.58,645.58,1936.73,1936.73,1291.16,645.58
NRE.G1.22.2,Natural Resources,G1,F,NS,Essay,67183.46,41343.67,32299.74,24547.8,21963.82,20671.83,20671.83,10335.92,6459.95,6459.95,7751.94,1291.99,3875.97,6459.95,11627.91,14211.89,7751.94,3875.97,0,3875.97,10335.92,2583.98,3875.97,0,2583.98,0,5167.96,0,3875.97,0,0,0,1291.99,1291.99,1291.99,2583.98,0,2583.98,3875.97,2583.98,3875.97,2583.98,5167.96,0,2583.98,0,0,3875.97,1291.99,1291.99
NRE.G1.23.1,Natural Resources,G1,F,NS,Report,73361.4,37282.02,22248.95,31870.11,20444.98,16837.04,12627.78,10222.49,9621.17,8418.52,18641.01,3607.94,9019.84,1803.97,4810.58,7215.87,3006.61,7215.87,1202.65,6013.23,1803.97,7817.2,5411.91,1803.97,5411.91,601.32,6013.23,0,9621.17,2405.29,3006.61,1803.97,1202.65,3006.61,1803.97,1202.65,0,8418.52,4209.26,3607.94,10222.49,601.32,601.32,0,601.32,0,6013.23,10823.81,1202.65,1202.65
NRE.G1.24.1,Natural Resources,G1,M,NS,Report,73920.76,36073.33,27202.84,21880.54,25428.74,18923.71,13010.05,13010.05,17149.62,11827.32,12418.69,4139.56,8279.12,591.37,2956.83,10053.22,5913.66,6505.03,7096.39,2956.83,4139.56,1774.1,1774.1,0,1774.1,1774.1,591.37,591.37,3548.2,1774.1,0,591.37,1182.73,2365.46,3548.2,591.37,0,4730.93,1182.73,5322.29,2956.83,1774.1,4730.93,0,1182.73,2365.46,2956.83,2956.83,1182.73,2365.46
NRE.G1.24.2,Natural Resources,G1,M,NS,Report,83480.9,41234.51,32633.44,17708.07,19478.88,24032.38,15431.32,9865.92,10624.84,5565.39,4047.56,5312.42,4806.48,2276.75,5059.45,9612.95,3794.59,3035.67,9612.95,4047.56,4047.56,7083.23,2529.72,4300.53,2529.72,7083.23,505.94,1517.83,1011.89,2023.78,0,4553.5,1517.83,4047.56,1264.86,505.94,1770.81,4300.53,3035.67,2782.7,1011.89,1517.83,3541.61,252.97,505.94,505.94,1011.89,1517.83,1011.89,2023.78
NRE.G1.25.1,Natural Resources,G1,F,NS,Report,90526.32,42105.26,48721.8,23458.65,15338.35,11729.32,9624.06,7518.8,9924.81,902.26,3609.02,1503.76,3007.52,3909.77,4210.53,5413.53,1804.51,12030.08,5413.53,5714.29,2105.26,4511.28,1203.01,1203.01,2105.26,601.5,2105.26,300.75,1203.01,601.5,0,2706.77,2406.02,601.5,1203.01,2706.77,601.5,601.5,3308.27,0,1503.76,1203.01,601.5,0,300.75,902.26,601.5,601.5,601.5,902.26
NRE.G1.26.1,Natural Resources,G1,F,NS,Report,49857.55,19943.02,29914.53,25641.03,19943.02,25641.03,9971.51,8547.01,14245.01,4273.5,9971.51,7122.51,1424.5,4273.5,1424.5,12820.51,0,7122.51,0,2849,5698.01,4273.5,1424.5,2849,2849,0,2849,0,4273.5,14245.01,0,0,1424.5,1424.5,2849,1424.5,0,1424.5,2849,0,7122.51,0,0,1424.5,0,0,0,1424.5,0,0
NRE.G1.27.1,Natural Resources,G1,M,NS,ResearchPaper,111006.14,41095.89,17005.2,26924.89,23145.96,16532.83,25980.16,6140.77,16532.83,11809.16,8030.23,2834.2,7557.86,944.73,4723.67,4723.67,3778.93,4723.67,1417.1,4251.3,944.73,2361.83,944.73,1417.1,3306.57,472.37,0,0,944.73,8974.96,4723.67,1889.47,4723.67,472.37,7085.5,472.37,0,3306.57,944.73,7557.86,1417.1,944.73,472.37,0,944.73,6140.77,2361.83,944.73,472.37,0
NRE.G1.27.2,Natural Resources,G1,M,NS,ResearchPaper,95131.51,33016.23,31337.44,31897.03,22383.88,24062.67,7834.36,7834.36,11191.94,8393.96,10072.75,3357.58,4476.78,8953.55,2797.99,4476.78,4476.78,2238.39,17907.11,4476.78,2797.99,4476.78,0,559.6,2238.39,1678.79,0,0,2797.99,5036.37,6155.57,5595.97,3357.58,2238.39,3357.58,1119.19,0,7274.76,2238.39,6715.17,2797.99,2797.99,559.6,0,2238.39,0,1119.19,0,1678.79,559.6
NRE.G1.27.3,Natural Resources,G1,M,NS,Report,62678.06,24928.77,25641.03,26353.28,23504.27,14957.26,13532.76,6410.26,4985.75,7122.51,4985.75,6410.26,11396.01,5698.01,12108.26,8547.01,4273.5,4985.75,4273.5,4273.5,3561.25,7834.76,1424.5,3561.25,3561.25,2849,4273.5,0,4985.75,9971.51,2136.75,4985.75,0,712.25,1424.5,0,0,2849,5698.01,4273.5,2849,5698.01,1424.5,0,712.25,1424.5,4985.75,0,2849,0
NRE.G1.27.4,Natural Resources,G1,M,NS,ResearchPaper,105653.91,39977.16,23415.19,38263.85,25699.6,13706.45,6853.23,7424.33,6853.23,5711.02,13135.35,5139.92,5139.92,2855.51,5711.02,6282.12,4568.82,8566.53,11993.15,6282.12,571.1,5139.92,571.1,1713.31,3426.61,571.1,1713.31,0,4568.82,3426.61,6282.12,10850.94,6853.23,0,3426.61,1142.2,0,8566.53,2284.41,0,4568.82,1713.31,571.1,0,2855.51,6282.12,1713.31,0,0,3426.61
NRE.G1.28.1,Natural Resources,G1,F,NS,Proposal,62562.73,35797.93,36801.61,29106.72,23753.76,25092,4683.84,6022.08,13716.96,7025.76,14051.52,4014.72,4349.28,4349.28,1672.8,6691.2,3011.04,5687.52,334.56,2341.92,3345.6,4683.84,7360.32,2341.92,1672.8,0,2676.48,0,4683.84,22080.96,4014.72,669.12,4014.72,3345.6,2341.92,334.56,0,1003.68,3011.04,1672.8,5352.96,2007.36,1003.68,0,1338.24,1003.68,1003.68,1003.68,1003.68,3680.16
NRE.G1.29.1,Natural Resources,G1,F,NNS,Report,75428.13,30786.99,30979.41,25591.69,25591.69,11545.12,15970.75,8851.26,5580.14,13084.47,8274,6734.65,6734.65,2116.61,10005.77,9043.68,3848.37,1731.77,962.09,5580.14,1539.35,3463.54,6734.65,5002.89,769.67,0,6542.24,192.42,769.67,192.42,5387.72,1154.51,1539.35,2501.44,5964.98,1924.19,0,4618.05,1346.93,1731.77,3848.37,2309.02,962.09,0,3078.7,962.09,3078.7,1539.35,1924.19,3078.7
NRE.G1.30.1,Natural Resources,G1,F,NS,Report,39762.61,31454.01,33234.42,46290.8,13649.85,20178.04,12462.91,7715.13,11275.96,9495.55,10089.02,9495.55,2967.36,4154.3,14836.8,7715.13,4154.3,2373.89,4154.3,2967.36,5341.25,6528.19,0,10682.49,3560.83,24332.34,593.47,0,11275.96,2373.89,4747.77,0,1186.94,1780.42,2967.36,4747.77,0,1780.42,593.47,3560.83,1780.42,593.47,3560.83,0,593.47,2373.89,593.47,593.47,593.47,1186.94
NRE.G1.31.1,Natural Resources,G1,F,NNS,Essay,68404.91,45705.52,26687.12,29447.85,23926.38,13190.18,11656.44,5828.22,9815.95,3374.23,15030.67,8588.96,7055.21,5521.47,5521.47,8588.96,9815.95,4907.98,920.25,5214.72,920.25,613.5,2453.99,2760.74,2453.99,306.75,306.75,6441.72,0,2147.24,0,920.25,1840.49,2147.24,1840.49,2760.74,2147.24,4601.23,2760.74,1840.49,3374.23,920.25,613.5,0,1226.99,0,3374.23,613.5,2147.24,0
NRE.G2.01.1,Natural Resources,G2,M,NS,Critique,71065.99,26015.23,34898.48,36167.51,22208.12,16497.46,11421.32,10152.28,12055.84,3807.11,13959.39,7614.21,9517.77,3172.59,8883.25,5710.66,8248.73,5076.14,1903.55,6345.18,5076.14,10152.28,8883.25,1269.04,1269.04,5710.66,2538.07,0,1269.04,14593.91,5076.14,1903.55,3172.59,4441.62,5710.66,1903.55,1269.04,1903.55,1269.04,1903.55,0,634.52,2538.07,0,634.52,634.52,1269.04,6345.18,1269.04,634.52
NRE.G2.02.1,Natural Resources,G2,F,NS,Report,53881.28,25570.78,42922.37,19178.08,21917.81,15525.11,12785.39,8219.18,21004.57,5479.45,4566.21,5479.45,6392.69,5479.45,2739.73,9132.42,13698.63,3652.97,913.24,913.24,913.24,5479.45,6392.69,7305.94,0,0,6392.69,913.24,2739.73,0,913.24,1826.48,913.24,5479.45,1826.48,3652.97,913.24,0,2739.73,913.24,1826.48,913.24,2739.73,0,2739.73,1826.48,0,5479.45,913.24,913.24
NRE.G2.03.1,Natural Resources,G2,M,NS,Report,72929.86,37224.61,35452.01,19498.61,16966.32,20258.29,16206.63,4304.89,14687.26,8609.77,8863,9369.46,12154.98,5064.57,5571.03,5064.57,4051.66,7596.86,506.46,3798.43,4051.66,2532.29,2279.06,3545.2,11395.29,0,1266.14,0,2025.83,1266.14,253.23,2279.06,1266.14,6077.49,4304.89,1266.14,0,4811.34,3545.2,2025.83,1772.6,1266.14,4051.66,0,1266.14,759.69,253.23,759.69,2279.06,506.46
NRE.G2.04.1,Natural Resources,G2,F,NS,Report,91756.27,48028.67,43727.6,29390.68,29390.68,17204.3,7885.3,6451.61,12186.38,7168.46,716.85,4301.08,5734.77,6451.61,3584.23,2867.38,716.85,5017.92,2150.54,7168.46,3584.23,2867.38,2150.54,716.85,5017.92,0,1433.69,0,0,716.85,0,0,2150.54,2867.38,0,716.85,0,0,7885.3,3584.23,5017.92,3584.23,716.85,0,0,0,0,0,0,0
NRE.G2.05.1,Natural Resources,G2,M,NS,Report,63601.2,23850.45,26643.75,25139.66,16115.17,14825.96,2793.3,8379.89,8379.89,5156.85,3223.03,4941.99,1289.21,7090.67,2578.43,5156.85,5156.85,5156.85,5801.46,7090.67,2793.3,2363.56,4727.12,2793.3,1074.34,1074.34,3867.64,1074.34,859.48,1074.34,0,3867.64,2148.69,1933.82,3652.77,2148.69,859.48,3437.9,644.61,1504.08,429.74,1504.08,1074.34,1289.21,1074.34,1289.21,1074.34,644.61,1074.34,2793.3
NRE.G2.07.1,Natural Resources,G2,F,NS,ResearchPaper,58365.76,33722.44,33722.44,28534.37,23346.3,14267.19,15564.2,7782.1,5188.07,10376.13,7782.1,2594.03,9079.12,3891.05,2594.03,6485.08,2594.03,5188.07,0,10376.13,2594.03,7782.1,0,5188.07,3891.05,7782.1,1297.02,1297.02,1297.02,1297.02,0,0,5188.07,6485.08,1297.02,2594.03,0,1297.02,2594.03,2594.03,3891.05,0,1297.02,0,1297.02,0,0,0,1297.02,0
NRE.G2.08.1,Natural Resources,G2,F,NNS,Report,78787.88,48484.85,24242.42,28282.83,14141.41,8080.81,12121.21,0,2020.2,8080.81,6060.61,6060.61,2020.2,2020.2,8080.81,6060.61,2020.2,14141.41,0,14141.41,6060.61,2020.2,0,0,4040.4,2020.2,0,0,0,2020.2,0,0,10101.01,0,2020.2,0,0,0,8080.81,2020.2,2020.2,0,0,0,0,0,0,0,4040.4,2020.2
NRE.G3.01.1,Natural Resources,G3,M,NS,ResearchPaper,82036.32,45071.34,27885.86,30479.9,27885.86,23994.81,16861.22,12321.66,9079.12,9727.63,7782.1,7782.1,6809.34,4215.3,5188.07,3891.05,3566.8,4215.3,4863.81,3566.8,5836.58,4215.3,2594.03,2269.78,3891.05,0,2594.03,0,2269.78,1297.02,0,1297.02,2594.03,4863.81,1297.02,1621.27,0,972.76,1297.02,1297.02,2269.78,2269.78,1621.27,0,1297.02,1945.53,324.25,3242.54,1621.27,324.25
NRE.G3.02.1,Natural Resources,G3,F,NS,Essay,59845.56,28957.53,31660.23,34362.93,18146.72,23552.12,13513.51,11583.01,11583.01,10038.61,11583.01,7335.91,6177.61,9266.41,4633.2,10038.61,4247.1,5019.31,0,1930.5,4247.1,6563.71,4247.1,1158.3,3861,1158.3,2702.7,0,3088.8,9652.51,2316.6,1158.3,3861,1544.4,1158.3,3088.8,0,8494.21,4247.1,772.2,1544.4,1544.4,1544.4,0,772.2,0,2316.6,2702.7,772.2,386.1
NUR.G0.01.1,Nursing,G0,F,NS,Essay,48461.54,41538.46,32564.1,32564.1,16666.67,23333.33,10256.41,22307.69,12051.28,2051.28,5128.21,6923.08,6410.26,6666.67,4102.56,8717.95,5897.44,4871.79,2051.28,4358.97,3846.15,6153.85,4358.97,5384.62,4615.38,0,1538.46,0,2564.1,1794.87,0,2564.1,2307.69,512.82,1025.64,1282.05,0,2307.69,2307.69,2307.69,769.23,1794.87,1025.64,2307.69,769.23,3333.33,3589.74,3076.92,2307.69,1794.87
NUR.G0.02.1,Nursing,G0,F,NS,Report,54507.61,22895.8,43189.8,30571.09,13659.43,19643.55,11838.17,9366.46,9366.46,5203.59,15220.5,4292.96,3642.51,7675.3,5984.13,7545.21,4292.96,1691.17,13269.16,2081.44,4162.87,5073.5,2861.97,6374.4,2341.62,9366.46,4553.14,260.18,2081.44,2601.8,1300.9,2211.53,4683.23,2341.62,910.63,2081.44,260.18,1300.9,1951.35,2861.97,6894.76,2731.89,1430.99,10927.54,910.63,1040.72,2731.89,2081.44,1300.9,1951.35
NUR.G0.03.1,Nursing,G0,F,NNS,Essay,56174.56,37604.46,26926.65,28783.66,21355.62,12999.07,9285.05,19498.61,15784.59,6499.54,10213.56,8356.55,14391.83,6963.79,11606.31,7892.29,6963.79,7892.29,3249.77,2321.26,3714.02,6499.54,10213.56,1857.01,2785.52,0,4178.27,0,1392.76,928.51,0,464.25,1857.01,2785.52,3714.02,464.25,0,928.51,4642.53,0,464.25,2785.52,4642.53,464.25,1392.76,3714.02,928.51,928.51,928.51,464.25
NUR.G0.04.1,Nursing,G0,F,NNS,Essay,54636.4,33089.65,30396.31,28087.73,17314.35,31165.83,13081.95,15390.53,9234.32,8849.56,7695.27,7695.27,10773.37,5386.69,4232.4,11542.9,9619.08,3847.63,1539.05,4617.16,1923.82,5771.45,5001.92,6540.98,3847.63,1923.82,4617.16,0,5001.92,1923.82,4232.4,1154.29,3462.87,6540.98,5386.69,2308.58,0,2308.58,3078.11,1154.29,4232.4,3847.63,1539.05,6540.98,1539.05,1539.05,1154.29,2308.58,769.53,1923.82
NUR.G0.05.1,Nursing,G0,F,NS,Report,40033.36,30859.05,35863.22,34195.16,9591.33,25854.88,24603.84,14595.5,11259.38,3753.13,23352.79,2919.1,6255.21,6255.21,9591.33,2502.09,2919.1,1668.06,1668.06,834.03,5421.18,2919.1,417.01,8757.3,2085.07,5838.2,1251.04,0,8340.28,7923.27,0,1668.06,5004.17,2919.1,2085.07,1251.04,0,6255.21,4170.14,417.01,5421.18,834.03,1251.04,8340.28,417.01,417.01,4587.16,3753.13,1251.04,3336.11
NUR.G0.06.1,Nursing,G0,F,NS,Report,66859.53,36001.29,25715.2,34072.65,13821.92,19929.28,9000.32,13821.92,10286.08,11571.84,9643.2,1607.2,11893.28,10607.52,9643.2,4500.16,6107.36,3214.4,7714.56,4821.6,5143.04,3857.28,4178.72,7071.68,3535.84,0,3535.84,321.44,2250.08,4178.72,0,6750.24,2892.96,4821.6,7714.56,1285.76,0,5143.04,642.88,3214.4,3535.84,1928.64,5143.04,321.44,321.44,321.44,2250.08,2892.96,1285.76,3535.84
NUR.G0.07.1,Nursing,G0,F,NS,Report,94259.62,32289.63,24788,40443.57,9458.58,20221.79,15655.58,13372.47,8153.95,7827.79,10110.89,1630.79,5218.53,8153.95,13372.47,10110.89,6197,5218.53,17286.37,3587.74,3261.58,4240.05,3913.89,2935.42,2609.26,1304.63,8153.95,0,2283.11,2935.42,326.16,9132.42,652.32,326.16,4240.05,2609.26,0,5544.68,2283.11,4566.21,6849.32,2935.42,5544.68,326.16,1304.63,978.47,1304.63,1956.95,2283.11,3587.74
NUR.G0.08.1,Nursing,G0,F,NS,Report,33490.57,25471.7,28301.89,30660.38,15094.34,15330.19,21226.42,12264.15,10613.21,5660.38,4009.43,4245.28,5660.38,10377.36,5188.68,3537.74,7783.02,4716.98,12735.85,4716.98,2830.19,4481.13,235.85,6367.92,2358.49,4009.43,1415.09,0,943.4,1415.09,1886.79,2358.49,5188.68,1886.79,1886.79,3773.58,943.4,2358.49,10377.36,4009.43,3537.74,1650.94,1415.09,41509.43,471.7,5188.68,0,1415.09,471.7,5424.53
NUR.G0.09.1,Nursing,G0,F,NS,Report,47619.05,26556.78,29609.28,31440.78,14652.01,24725.27,20146.52,15567.77,15873.02,13736.26,10378.51,6105.01,11294.26,8547.01,12820.51,16483.52,3357.75,3052.5,4273.5,2747.25,7936.51,3968.25,5494.51,1526.25,1221,3968.25,8241.76,305.25,1831.5,6410.26,7631.26,2442,2442,1221,5189.26,2136.75,0,1526.25,2747.25,2747.25,3357.75,3968.25,3968.25,2747.25,1221,4884,2747.25,1831.5,305.25,915.75
NUR.G0.10.1,Nursing,G0,F,NS,Report,78728.95,37230.26,26796.3,32724.69,11145.36,25373.49,16362.34,10908.23,12331.04,5691.25,10433.96,1897.08,7825.47,7825.47,1659.95,10908.23,4742.71,948.54,2134.22,1659.95,2608.49,6639.79,1659.95,3794.17,2845.62,474.27,3319.9,474.27,4031.3,6402.66,0,1659.95,2371.35,2608.49,4031.3,2134.22,0,711.41,7825.47,2134.22,6402.66,711.41,4268.44,948.54,474.27,1422.81,2134.22,2845.62,2371.35,1185.68
NUR.G0.11.1,Nursing,G0,F,NS,Report,44529.26,26899.31,33078.88,25808.8,13994.91,19447.47,14721.92,18356.96,12722.65,10178.12,8360.6,7997.09,5089.06,8905.85,6724.83,4543.8,3635.04,3816.79,11268.63,1635.77,5452.56,4725.55,5634.31,5089.06,1817.52,1817.52,4725.55,0,2726.28,1272.26,2726.28,7997.09,4907.31,5089.06,2908.03,1454.02,0,2362.78,4907.31,1272.26,4362.05,908.76,2726.28,5997.82,908.76,727.01,1454.02,2362.78,1454.02,4725.55
NUR.G0.12.1,Nursing,G0,F,NS,Proposal,53548.39,30967.74,34193.55,26451.61,14838.71,14838.71,17419.35,10322.58,10967.74,12903.23,12903.23,3870.97,20645.16,9032.26,8387.1,4516.13,5161.29,4516.13,4516.13,3870.97,1290.32,5161.29,5806.45,4516.13,1290.32,4516.13,2580.65,0,1935.48,7096.77,6451.61,4516.13,5161.29,3870.97,7096.77,1290.32,0,2580.65,1935.48,5806.45,5806.45,1935.48,4516.13,0,0,645.16,3870.97,1290.32,0,4516.13
NUR.G0.13.1,Nursing,G0,F,NS,ResearchPaper,73036.52,43021.51,23511.76,31515.76,12006,22011.01,11505.75,2501.25,15507.75,5002.5,6003,5002.5,7503.75,7503.75,5502.75,7003.5,6503.25,5502.75,10005,9004.5,5502.75,1500.75,4002,3501.75,1000.5,0,3001.5,0,2501.25,500.25,500.25,6003,3501.75,2501.25,3001.5,1500.75,0,1500.75,1500.75,4002,4502.25,2501.25,500.25,0,2501.25,500.25,3001.5,1500.75,3001.5,3501.75
NUR.G0.14.1,Nursing,G0,F,NS,Report,62034.74,51045.73,38993.26,24104.93,24459.41,12052.46,21623.54,15242.82,6735.2,7798.65,5671.75,1772.42,8862.11,8153.14,3899.33,2481.39,11343.5,3899.33,708.97,3899.33,2835.87,8507.62,2481.39,2126.91,4253.81,0,0,708.97,1772.42,354.48,354.48,354.48,2481.39,2835.87,3190.36,6026.23,0,1772.42,4608.29,3544.84,2835.87,2481.39,3190.36,1063.45,2835.87,708.97,1417.94,708.97,5317.26,1772.42
NUR.G0.15.1,Nursing,G0,F,NS,Essay,78839.12,36791.59,26051.19,30621.57,13939.67,17138.94,19424.13,14625.23,12568.56,11654.48,11425.96,2513.71,10740.4,7312.61,4798.9,4798.9,8912.25,6627.06,3427.79,3656.31,5712.98,2056.67,7312.61,2970.75,3427.79,0,2513.71,1828.15,2742.23,5484.46,1828.15,2742.23,1371.12,3199.27,2970.75,228.52,685.56,1599.63,2513.71,914.08,685.56,1142.6,2285.19,457.04,0,1371.12,1142.6,3427.79,1371.12,3656.31
NUR.G0.15.2,Nursing,G0,F,NS,ResearchPaper,64028.31,31531.53,28314.03,37001.29,15765.77,22200.77,13835.26,7722.01,18018.02,10617.76,13835.26,6435.01,7722.01,7722.01,7400.26,5791.51,8365.51,5469.76,6435.01,3861,8365.51,3861,6113.26,4504.5,2895.75,0,3217.5,0,2574,8687.26,1287,10296.01,3217.5,2252.25,3539.25,965.25,643.5,4826.25,1608.75,965.25,1287,3539.25,6435.01,0,0,643.5,2574,1287,643.5,1930.5
NUR.G0.16.1,Nursing,G0,F,NS,Report,74762.66,28876.58,20569.62,27689.87,26898.73,16218.35,8702.53,21756.33,7515.82,1977.85,1977.85,8306.96,11867.09,5537.97,2373.42,7515.82,6724.68,5142.41,2373.42,2373.42,1582.28,6329.11,7515.82,1186.71,5933.54,395.57,4746.84,395.57,395.57,1582.28,0,3164.56,2768.99,2373.42,1977.85,3164.56,1186.71,1186.71,2373.42,791.14,1977.85,1186.71,1186.71,395.57,2373.42,2373.42,791.14,791.14,1582.28,395.57
NUR.G0.17.1,Nursing,G0,F,NS,Essay,63506.26,30709.6,28920.69,28026.24,20274.3,13416.82,19081.69,9540.85,16994.63,3279.67,7453.79,2981.51,24150.27,5366.73,3875.97,7155.64,8050.09,5963.03,298.15,3577.82,4174.12,6559.33,8348.24,1490.76,6857.48,0,4770.42,0,4770.42,1192.61,596.3,894.45,3577.82,5664.88,2385.21,2981.51,0,2683.36,4770.42,1788.91,6559.33,894.45,4472.27,298.15,1490.76,2087.06,894.45,2087.06,1788.91,2087.06
NUR.G1.01.1,Nursing,G1,F,NNS,Report,27206.58,34482.76,38595.38,29421.07,18664.98,26890.22,15817.78,4428.98,9807.02,12337.87,12337.87,4112.62,10123.38,5694.4,4112.62,8541.6,3479.91,2214.49,0,2530.84,7592.53,2847.2,4745.33,10756.09,2530.84,316.36,2530.84,1581.78,7276.18,3163.56,1265.42,949.07,1265.42,4428.98,3163.56,632.71,949.07,316.36,2214.49,0,5061.69,1265.42,632.71,0,949.07,2214.49,2847.2,1265.42,316.36,949.07
NUR.G1.02.1,Nursing,G1,F,NS,Report,37259.62,16826.92,62500,27644.23,15625,10817.31,6009.62,16826.92,12019.23,14423.08,13221.15,10817.31,14423.08,13221.15,1201.92,6009.62,6009.62,2403.85,4807.69,7211.54,0,3605.77,8413.46,9615.38,13221.15,0,13221.15,0,6009.62,0,1201.92,0,1201.92,3605.77,0,0,0,0,0,2403.85,2403.85,1201.92,2403.85,0,0,0,1201.92,7211.54,0,1201.92
NUR.G1.02.2,Nursing,G1,F,NS,Report,59308.92,30428.06,36101.08,31459.52,25270.76,22176.38,17019.08,8767.41,7220.22,6188.76,14440.43,10830.32,7735.95,11346.05,2062.92,5673.03,5157.3,5673.03,1031.46,1547.19,6704.49,3610.11,5157.3,10314.6,1547.19,0,4641.57,1547.19,7735.95,2062.92,0,1031.46,515.73,2578.65,4641.57,0,515.73,1031.46,3094.38,1547.19,3610.11,4125.84,1547.19,4125.84,3094.38,2578.65,1031.46,5157.3,1031.46,515.73
NUR.G1.03.1,Nursing,G1,M,NS,Report,55481.28,24064.17,24732.62,23395.72,25401.07,23395.72,8021.39,10026.74,9358.29,2673.8,15374.33,2005.35,3342.25,8021.39,1336.9,8689.84,2673.8,4010.7,668.45,3342.25,8689.84,2673.8,3342.25,2005.35,1336.9,0,0,0,4010.7,18048.13,0,2005.35,6016.04,3342.25,668.45,1336.9,0,0,3342.25,4679.14,4679.14,0,2005.35,0,0,2005.35,2673.8,2005.35,1336.9,0
NUR.G1.04.1,Nursing,G1,F,NNS,Report,59911.89,44933.92,43171.81,34361.23,10572.69,29955.95,18502.2,15859.03,7929.52,14096.92,8810.57,7929.52,1762.11,7929.52,7929.52,7929.52,7048.46,0,1762.11,4405.29,3524.23,2643.17,881.06,5286.34,5286.34,0,0,881.06,2643.17,7048.46,0,0,3524.23,2643.17,881.06,8810.57,0,2643.17,2643.17,881.06,2643.17,881.06,881.06,881.06,1762.11,881.06,0,1762.11,3524.23,1762.11
NUR.G1.04.2,Nursing,G1,F,NNS,Report,85497.84,41125.54,62770.56,23809.52,10822.51,18398.27,20562.77,14069.26,21645.02,6493.51,6493.51,12987.01,7575.76,6493.51,4329,4329,5411.26,3246.75,4329,2164.5,5411.26,1082.25,1082.25,5411.26,2164.5,1082.25,1082.25,0,2164.5,2164.5,0,1082.25,0,2164.5,4329,8658.01,0,2164.5,8658.01,0,7575.76,1082.25,0,0,3246.75,0,3246.75,0,0,0
NUR.G1.05.1,Nursing,G1,F,NS,Report,61053.98,38560.41,36632.39,21850.9,19922.88,17994.86,7069.41,18637.53,8354.76,3213.37,3213.37,8354.76,7069.41,9640.1,0,8997.43,5141.39,8997.43,7712.08,3213.37,3213.37,7712.08,7069.41,2570.69,1285.35,0,7069.41,0,0,0,0,3213.37,3213.37,1285.35,1928.02,2570.69,0,642.67,7069.41,2570.69,1928.02,0,1285.35,0,6426.74,0,4498.71,1928.02,1285.35,642.67
NUR.G1.06.1,Nursing,G1,F,NS,Report,65770.86,42786.42,37835.93,31471,16619.52,20509.19,13790.66,2475.25,18741.16,6011.32,6364.92,6364.92,7779.35,12376.24,2121.64,5304.1,4596.89,4243.28,0,2475.25,5304.1,4243.28,6011.32,5304.1,353.61,0,353.61,0,1768.03,1768.03,0,353.61,4243.28,1060.82,3536.07,2475.25,0,1768.03,6364.92,1414.43,2475.25,5657.71,1060.82,707.21,707.21,707.21,1768.03,1414.43,1414.43,0
